y,x00,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
0,"1.602,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,30013","0,01185","0,00397","0,00666","1,00000","5.419,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.028,00000","10,00000","146,00000","1.245,00000","0,00770","0,00848"
0,"1.601,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,34667","0,01185","0,00397","0,00666","1,00000","5.420,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.077,00000","10,00000","145,00000","1.245,00000","0,00770","0,00848"
0,"1.601,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,34559","0,01185","0,00397","0,00666","1,00000","5.420,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.077,00000","10,00000","145,00000","1.245,00000","0,00770","0,00848"
0,"1.603,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,29797","0,01185","0,00397","0,00666","1,00000","5.418,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.027,00000","10,00000","146,00000","1.245,00000","0,00770","0,00848"
0,"1.603,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,29689","0,01185","0,00397","0,00666","1,00000","5.418,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.026,00000","10,00000","146,00000","1.245,00000","0,00770","0,00848"
0,"1.601,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,34342","0,01185","0,00397","0,00666","1,00000","5.420,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.075,00000","10,00000","145,00000","1.245,00000","0,00770","0,00848"
0,"1.601,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,34234","0,01185","0,00397","0,00666","1,00000","5.419,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.075,00000","10,00000","145,00000","1.245,00000","0,00770","0,00848"
0,"1.603,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,29473","0,01185","0,00397","0,00666","1,00000","5.417,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.025,00000","10,00000","146,00000","1.245,00000","0,00770","0,00848"
0,"1.603,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,29365","0,01185","0,00397","0,00666","1,00000","5.417,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.024,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.602,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,34017","0,01185","0,00397","0,00666","1,00000","5.419,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.073,00000","10,00000","145,00000","1.245,00000","0,00770","0,00849"
0,"1.602,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,33909","0,01185","0,00397","0,00666","1,00000","5.419,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.073,00000","10,00000","145,00000","1.245,00000","0,00770","0,00849"
0,"1.603,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,29149","0,01185","0,00397","0,00666","1,00000","5.417,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.023,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.603,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,29041","0,01185","0,00397","0,00666","1,00000","5.416,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.022,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.602,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,33692","0,01185","0,00397","0,00666","1,00000","5.418,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.071,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.602,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,33584","0,01185","0,00397","0,00666","1,00000","5.418,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.070,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.604,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,28825","0,01185","0,00397","0,00666","1,00000","5.416,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.021,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.604,00000","1.093,00000","5.691,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,28717","0,01185","0,00397","0,00666","1,00000","5.416,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.020,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.602,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,33367","0,01185","0,00397","0,00666","1,00000","5.418,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.069,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.602,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,33259","0,01185","0,00397","0,00666","1,00000","5.417,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.068,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.604,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,28500","0,01185","0,00397","0,00666","1,00000","5.415,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.018,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.604,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,28392","0,01185","0,00397","0,00666","1,00000","5.415,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.018,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.603,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,33043","0,01185","0,00397","0,00666","1,00000","5.417,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.067,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.603,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,32934","0,01185","0,00397","0,00666","1,00000","5.417,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.066,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.604,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,28176","0,01185","0,00397","0,00666","1,00000","5.415,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.016,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.603,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,32826","0,01185","0,00397","0,00666","1,00000","5.416,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.066,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.603,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,32718","0,01185","0,00397","0,00666","1,00000","5.416,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.065,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.605,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,27960","0,01185","0,00397","0,00666","1,00000","5.414,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.015,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.605,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,27852","0,01185","0,00397","0,00666","1,00000","5.414,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.014,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.603,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,32501","0,01185","0,00397","0,00666","1,00000","5.416,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.064,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.603,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,32393","0,01185","0,00397","0,00666","1,00000","5.416,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.063,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.605,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,27636","0,01185","0,00397","0,00666","1,00000","5.414,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.013,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.605,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,27528","0,01185","0,00397","0,00666","1,00000","5.413,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.012,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.603,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,32177","0,01185","0,00397","0,00666","1,00000","5.415,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.061,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.604,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,32068","0,01185","0,00397","0,00666","1,00000","5.415,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.061,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.605,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,27312","0,01185","0,00397","0,00666","1,00000","5.413,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00512","0,00421","7.011,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.605,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,27204","0,01185","0,00397","0,00666","1,00000","5.413,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00512","0,00421","7.010,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.604,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,31852","0,01185","0,00397","0,00666","1,00000","5.414,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.059,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.604,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,31744","0,01185","0,00397","0,00666","1,00000","5.414,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.059,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.606,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,26989","0,01185","0,00397","0,00666","1,00000","5.412,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00512","0,00421","7.009,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.606,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,26881","0,01185","0,00397","0,00666","1,00000","5.412,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00512","0,00421","7.008,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.604,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,31527","0,01185","0,00397","0,00666","1,00000","5.414,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.057,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.604,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,31419","0,01185","0,00397","0,00666","1,00000","5.414,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.057,00000","10,00000","146,00000","1.245,00000","0,00770","0,00849"
0,"1.606,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,26665","0,01185","0,00397","0,00666","1,00000","5.412,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00512","0,00421","7.007,00000","10,00000","146,00000","1.245,00000","0,00770","0,00850"
0,"1.606,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,26557","0,01185","0,00397","0,00666","1,00000","5.411,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00512","0,00421","7.006,00000","10,00000","146,00000","1.245,00000","0,00770","0,00850"
0,"1.604,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,31203","0,01185","0,00397","0,00666","1,00000","5.413,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.055,00000","10,00000","146,00000","1.245,00000","0,00770","0,00850"
0,"1.605,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,31095","0,01185","0,00397","0,00666","1,00000","5.413,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00513","0,00421","7.054,00000","10,00000","146,00000","1.245,00000","0,00770","0,00850"
0,"1.606,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,26341","0,01185","0,00397","0,00666","1,00000","5.411,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00512","0,00421","7.005,00000","10,00000","146,00000","1.245,00000","0,00770","0,00850"
0,"1.606,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,26233","0,01185","0,00397","0,00666","1,00000","5.411,00000","2,00000","1.804,00000","6.687,00000","0,00116","0,00395","0,00512","0,00421","7.004,00000","10,00000","146,00000","1.245,00000","0,00770","0,00850"
0,"1.605,00000","1.093,00000","5.690,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.396,00000","21,30878","0,01185","0,00397","0,00666","1,00000","5.412,00000","2,00000","1.804,00000","6.686,00000","0,00116","0,00395","0,00513","0,00421","7.053,00000","10,00000","146,00000","1.245,00000","0,00770","0,00850"
